amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
7230.43,0,0,0,0,0,0,0,1,0
160525.38,30517,191042.38,0,0,0,0,0,0,0
304185.45,0,0,6137526.26,7593087.88,0,1,0,0,0
1948.69,6952,5003.31,0,0,0,0,0,1,0
57393.3,68549.46,11156.16,0,0,0,0,0,1,0
15390.47,0,0,0,0,0,0,0,1,0
58941.97,16921562.2,16980504.18,942619.02,998156.73,0,0,0,0,0
194503.29,0,0,1487662.73,1682166.02,0,1,0,0,0
328.63,0,0,0,0,0,0,0,1,0
188822.65,3037450.43,3226273.08,402084.62,213261.97,0,0,0,0,0
78.61,1996,1917.39,0,0,0,0,0,1,0
328264.76,140649,468913.76,2143012.12,1936800.66,0,0,0,0,0
56995.6,2604988.07,2661983.67,152255.81,5986.7,0,0,0,0,0
13453.33,554798.94,568252.28,632680.42,619227.09,0,0,0,0,0
161489.3,219087,57597.7,119255.77,280745.07,0,1,0,0,0
197.01,116409,116211.99,180554.87,151712.57,0,0,1,0,0
475528.41,179050.81,654579.21,2949514.8,2473986.4,0,0,0,0,0
90815.73,407,91222.73,355864.37,265048.64,0,0,0,0,0
16399.79,13537.17,0,0,0,0,0,0,1,0
4332.28,0,0,0,0,0,0,0,1,0
26544.96,0,0,0,0,0,0,0,1,0
22271.08,0,22271.08,1168925.25,1286944.64,0,0,0,0,0
8663.73,11918.75,3255.02,0,0,0,0,0,1,0
36697.87,238686.37,201988.51,0,0,0,0,0,1,0
4442.43,0,0,0,0,0,0,0,1,0
15538.53,132,0,0,0,0,0,0,1,0
34093.79,0,0,0,0,0,0,0,1,0
3915.27,2011,0,0,0,0,0,0,1,0
115832.86,21212,0,0,115832.86,0,1,0,0,0
2088.68,1165091.6,1163002.92,818552.62,784506.14,0,0,1,0,0
89990.28,94601.94,4611.66,176479.76,206452.99,0,1,0,0,0
3752.3,431154.93,427402.64,0,0,0,0,0,1,0
124580.06,4195699.35,4320279.4,304481.78,423932.9,0,0,0,0,0
53583.12,10029,0,353024.2,406607.32,0,1,0,0,0
5805.43,22010,16204.57,497160.89,502966.32,0,0,1,0,0
60308.56,4338993.36,4399301.92,2873131.76,2812823.2,0,0,0,0,0
108510.06,0,0,18921545.15,19030055.21,0,1,0,0,0
62202.3,27063,0,8873088.61,8935290.91,0,1,0,0,0
131196.36,10893,0,1102535.61,1233731.97,0,1,0,0,0
99801.75,5575,0,0,99801.75,0,1,0,0,0
22199.64,99335,77135.36,0,0,0,0,0,1,0
11087.87,14924,3836.13,0,0,0,0,0,1,0
142939.1,52108,0,1282397.6,1425336.7,0,1,0,0,0
26013.84,0,0,0,0,0,0,0,1,0
753789.87,0,0,7399506.22,8153296.09,0,0,0,0,1
16388.15,571879,555490.85,5765656.66,5782044.81,0,1,0,0,0
277728.7,548383.66,270654.96,5469828.55,5785985.71,0,1,0,0,0
322474.77,0,0,8379969.17,8702443.94,0,1,0,0,0
118014.91,5551,123565.91,0,0,0,0,0,0,0
76861.57,283,0,325652.64,402514.21,0,1,0,0,0
67381.46,18607,0,0,67381.46,0,1,0,0,0
94929.44,40702,0,0,94929.44,0,1,0,0,0
427504.74,0,0,483738.59,911243.34,0,1,0,0,0
6382.47,44194,37811.53,0,0,0,0,0,1,0
299819.41,2293956.4,2593775.81,317723.93,8831.97,0,0,0,0,0
160275.36,0,0,196152.12,547980.48,0,1,0,0,0
625.48,48613,47987.52,0,0,0,0,0,1,0
289607.94,1696033.45,1985641.39,522519.2,232911.26,0,0,0,0,0
12132.8,11601,0,0,0,0,0,0,1,0
5480.27,19933,14452.73,0,0,0,0,0,1,0
245791.76,512295,266503.24,451797.44,697589.21,0,1,0,0,0
8125.22,7636.95,0,0,0,0,0,0,1,0
39761.8,21129,0,2784202.26,2823964.06,0,1,0,0,0
111951.16,147716,35764.84,5011180.06,5123131.22,0,1,0,0,0
130233.47,0,0,273166.18,403399.65,0,1,0,0,0
298742.54,0,0,1536960.37,1835702.91,0,0,0,0,1
257450.67,1190581.12,1448031.79,810386.13,552935.46,0,0,0,0,0
4580.46,0,0,0,0,0,0,0,1,0
377265.33,0,0,3585878.94,3963144.27,0,1,0,0,0
8577.4,317793.34,309215.94,0,0,0,0,0,1,0
50411.81,16988,0,0,50411.81,0,1,0,0,0
286826.84,498656,785482.84,0,0,0,0,0,0,0
1449.84,21083,19633.16,0,0,0,0,0,1,0
7092.07,60332,53239.93,0,0,0,0,0,1,0
104844.73,6311679.83,6416524.56,3896180.06,3791335.33,0,0,0,0,0
480083.27,5237002.53,5717085.8,1897293.74,1417210.47,0,0,0,0,0
47706.35,0,0,102886.48,150592.83,0,1,0,0,0
251709.03,198465,0,90750.67,342459.7,0,0,0,0,1
339618.03,0,0,596028.11,935646.14,0,1,0,0,0
506795.13,70429,0,0,506795.13,0,1,0,0,0
3548.45,0,0,0,0,0,0,0,1,0
284595.76,51263,0,0,409537.56,0,1,0,0,0
37817.71,7257805.81,7295623.51,1472626.47,1434808.76,0,0,0,0,0
230946.92,204877,0,8215,0,0,1,0,0,0
282710.65,0,0,1850352.4,2133063.05,0,1,0,0,0
486744.38,16164,502908.38,1269.27,0,0,0,0,0,0
805938.69,303379,0,196913.91,1002852.61,0,0,0,0,1
89792.02,244389.57,154597.55,3087418.89,3177210.91,0,1,0,0,0
186170,0,0,257835.1,444005.1,0,1,0,0,0
4229.74,11131670.7,11135900.44,1114514.9,1110285.16,0,0,0,0,0
433453.87,1656,0,0,433453.87,0,0,0,0,1
6183.98,29263,23079.02,0,0,0,0,0,1,0
4805.19,2900.84,0,0,0,0,0,0,1,0
12981.9,41909,28927.1,0,0,0,0,0,1,0
133278.01,0,0,176030.3,309308.32,0,1,0,0,0
20516.12,2059,22575.12,4796914.23,4776398.12,0,0,0,0,0
168903.84,62368.43,231272.27,0,0,0,0,0,0,0
224204,7687440.51,7911644.51,1828690.3,1604486.29,0,0,0,0,0
265697.25,635066.54,900763.79,475901.25,210204,0,0,0,0,0
61596.34,0,0,2708878.14,2708529.12,0,1,0,0,0
17947.21,508336.66,490389.45,0,0,0,0,0,1,0
76941.49,4877414.48,4954355.97,90200.74,13259.25,0,0,0,0,0
42233.87,0,0,0,0,0,0,0,1,0
230860.32,30629,0,1673396.04,1761420.35,0,1,0,0,0
126263.63,3360965.28,3487228.91,1816368.29,1690104.66,0,0,0,0,0
21000.38,456683.58,435683.2,0,0,0,0,0,1,0
159971.1,32449,0,0,743797.82,0,1,0,0,0
344097.82,195723,0,4735198.58,5079296.41,0,1,0,0,0
12370.92,11405.69,0,0,0,0,0,0,1,0
4346.97,0,0,0,0,0,0,0,1,0
379070.8,0,0,780445.03,1159515.83,0,0,0,0,1
169925.77,0,0,288958.68,458884.45,0,1,0,0,0
1131699.35,4035,0,871511.06,2003210.41,0,0,0,0,1
1312.88,26477.53,25164.66,0,0,0,0,0,1,0
9297.57,2656,0,0,0,0,0,0,1,0
6876.96,0,0,0,0,0,0,0,1,0
408645.63,6112201.38,6520847.01,3251455.92,2842810.29,0,0,0,0,0
301786.84,1135,0,0,301786.84,0,1,0,0,0
261780.09,9991899.25,10253679.34,830378.04,568597.94,0,0,0,0,0
148710.82,0,0,323034.78,471745.6,0,1,0,0,0
9519.55,265523.31,256003.76,24589,0,0,1,0,0,0
11998.74,201223.3,189224.56,0,0,0,0,0,1,0
26860.76,10410,0,1503307.34,1530168.11,0,0,0,0,1
410044.53,0,0,648607.79,2441506.31,0,1,0,0,0
10594.11,0,0,0,0,0,0,0,1,0
4711.49,0,0,362174.25,366885.74,0,1,0,0,0
29670.46,65526,35855.54,0,0,0,0,0,1,0
277532.93,0,0,6780128.48,7057661.42,0,1,0,0,0
334384.65,31422,0,282836.06,617220.7,0,1,0,0,0
27431.18,63235,90666.18,18436,0,0,0,0,0,0
1097.05,31851,30753.95,0,0,0,0,0,1,0
4694.07,0,0,0,0,0,0,0,1,0
15134.49,537971.01,522836.52,0,0,0,0,0,1,0
30173.18,50989,20815.82,0,0,0,0,0,1,0
153170.72,0,0,11171163.19,11324333.91,0,1,0,0,0
199883.11,0,0,1644700.09,1844583.19,0,1,0,0,0
137160.7,293807,156646.3,2430.03,139590.73,0,1,0,0,0
23183.12,99955,76771.88,0,0,0,0,0,1,0
6487.24,25257,18769.76,0,0,0,0,0,1,0
510066.21,4332,0,0,510066.21,0,0,0,0,1
10483.06,59,0,0,0,0,0,0,1,0
60369.14,0,0,496519.29,556888.42,0,1,0,0,0
354044.79,139788,0,0,354044.79,0,1,0,0,0
65807.62,21710,0,0,65807.62,0,1,0,0,0
253265.77,0,0,383112.04,636377.8,0,0,0,0,1
77850.65,0,0,506156.72,584007.37,0,0,0,0,1
38185.52,0,0,1521280.88,1559466.4,0,1,0,0,0
14707.01,1963,16670.01,46350.32,31643.31,0,0,0,0,0
771690.58,638,0,493906.88,1265597.46,0,0,0,0,1
203667.45,646157.43,442489.99,3358325.8,3710121.09,0,1,0,0,0
46204.07,4070680.13,4116884.2,170564.04,262835.22,0,0,0,0,0
81086.63,0,0,87702,168788.63,0,1,0,0,0
3711.96,1013,0,0,0,0,0,0,1,0
18102.46,0,0,0,0,0,0,0,1,0
11473.73,185467.16,173993.43,828687.4,840161.13,0,1,0,0,0
108737.85,31674,140411.85,160964.78,52226.94,0,0,0,0,0
15658.34,0,0,0,0,0,0,0,1,0
134565.74,0,0,262577.06,397142.8,0,1,0,0,0
155790.52,3929555.74,4085346.26,931277.43,775486.91,0,0,0,0,0
7492.2,92711.84,85219.64,0,0,0,0,0,1,0
103148.75,20115,123263.75,0,0,0,0,0,0,0
50200.76,56058,5857.24,0,50200.76,0,1,0,0,0
8126.46,2203,0,0,0,0,0,0,1,0
114603.47,0,0,545356.06,659959.53,0,1,0,0,0
17031.06,513353.07,496322.01,0,0,0,0,0,1,0
280367.35,10631,0,434146.99,714514.34,0,1,0,0,0
101580.9,32962,0,0,101580.9,0,1,0,0,0
1452799.85,75351,0,2897922.62,4780331.96,0,0,0,0,1
237510.66,2082423.87,2319934.53,345425.31,107914.65,0,0,0,0,0
178247.6,144856,0,0,178247.6,0,1,0,0,0
420643.58,23201,0,166846.17,735291.57,0,1,0,0,0
28414.42,0,0,1455036.07,1483450.49,0,1,0,0,0
115941.37,4904052.3,5019993.66,183671.18,67729.82,0,0,0,0,0
2681.86,61580,58898.14,0,0,0,0,0,1,0
6593.81,0,0,837878.89,844472.7,0,1,0,0,0
2963.65,41307,38343.35,0,0,0,0,0,1,0
77308.8,10351907.18,10429215.98,6562058.61,6484749.81,0,0,0,0,0
123601.07,5428134.69,5551735.75,188974,66761.47,0,0,0,0,0
28699.75,0,0,0,0,0,0,0,1,0
168455.21,0,0,397414.08,565869.28,0,1,0,0,0
148519.34,74779,0,50275,0,0,1,0,0,0
2013.9,34548,32534.1,0,0,0,0,0,1,0
407616.52,82667,490283.52,0,0,0,0,0,0,0
103457.56,0,0,4172599.8,4276057.36,0,1,0,0,0
164231.65,752905.26,917136.91,868644.25,704412.6,0,0,0,0,0
37265.94,2340509.37,2377775.3,503364.97,466099.03,0,0,0,0,0
319182.25,0,0,1083772.1,1402954.35,0,0,0,0,1
154049.32,20,0,431339.58,585388.9,0,1,0,0,0
21747.9,0,0,0,0,0,0,0,1,0
5749.07,548314.36,542565.29,0,0,0,0,0,1,0
317551.71,0,317551.71,4336528.82,4018977.11,0,0,0,0,0
5129.48,0,0,0,0,0,0,0,1,0
107164.77,841559.78,948724.55,4542195.49,4435030.72,0,0,0,0,0
297438.81,0,0,1070501.69,1886842.86,0,1,0,0,0
21203.91,0,0,0,0,0,0,0,1,0
298506.33,0,0,637795.49,936301.82,0,1,0,0,0
175710.09,11128,0,170906,346616.09,0,1,0,0,0
27546.77,0,0,0,0,0,0,0,1,0
497728.84,523771.37,26042.53,1542646.65,2241166,0,0,0,0,1
67690.57,5007,0,221334.9,289025.47,0,1,0,0,0
174447.23,51765,0,26114,200561.23,0,1,0,0,0
255477.34,0,0,798443.99,1291418.68,0,1,0,0,0
7556.41,42129,34572.59,0,0,0,0,0,1,0
108499.1,0,0,2300667.09,2527451.63,0,1,0,0,0
378623.66,10331,0,132011.98,510635.63,0,1,0,0,0
421629.76,13288511.38,13710141.14,714784.67,293154.92,0,0,0,0,0
376224.14,21319,0,397115.21,1131314.91,0,1,0,0,0
114693.11,10465,0,0,114693.11,0,1,0,0,0
520705.08,0,0,1433353.15,1954058.23,0,0,0,0,1
1346011.21,0,0,5956432.4,7302443.61,0,0,0,0,1
127321.09,227949.71,100628.62,243083.86,228292.05,0,1,0,0,0
4972.53,0,0,96518.4,101490.94,0,0,1,0,0
150019.79,161,0,7510358.91,7660378.7,0,1,0,0,0
11535.4,2882507.95,2894043.35,146121.32,134585.93,0,0,0,0,0
193881.95,19855,0,2316945.05,2510827,0,1,0,0,0
51049.85,41296,92345.85,0,0,0,0,0,0,0
48039.09,923704.46,971743.55,206098.87,158059.78,0,0,0,0,0
112325.9,9049,0,1196081.93,1308407.83,0,1,0,0,0
10048.9,240045.22,229996.32,0,0,0,0,0,1,0
8102.39,0,0,0,0,0,0,0,1,0
379273.44,0,0,954247.42,1443393.44,0,0,0,0,1
8447.71,0,0,0,0,0,0,0,1,0
123189.36,0,0,165504.6,288693.96,0,1,0,0,0
208649.09,12483,0,10367.21,219016.3,0,1,0,0,0
4345.54,42142,37796.46,0,0,0,0,0,1,0
39918.17,0,0,0,0,0,0,0,1,0
11362.72,25746,14383.28,0,0,0,0,0,1,0
245348.94,0,0,868715.84,1114064.77,0,0,0,0,1
64549.91,10232822.49,10297372.41,240851.3,176301.39,0,0,0,0,0
389670.41,51606,0,2144393.14,2534063.55,0,1,0,0,0
41787.8,0,0,953596.79,995384.59,0,1,0,0,0
30700.86,4143,34843.86,393486.4,362785.54,0,0,0,0,0
3698.53,52794,49095.47,1032673.94,1036372.47,0,1,0,0,0
8209.97,18147,9937.03,255947.42,264157.39,0,1,0,0,0
20652.96,0,0,0,0,0,0,0,1,0
16452.62,50740,34287.38,0,0,0,0,0,1,0
41686.96,448135.62,489822.58,5633674.7,5591987.74,0,0,0,0,0
103496.44,151146.43,47649.99,1145219.61,1248716.06,0,1,0,0,0
30966.25,0,0,0,0,0,0,0,1,0
7963.08,286335.91,278372.82,0,0,0,0,0,1,0
126585.1,100901,0,0,126585.1,0,1,0,0,0
58833.3,10488200.69,10547033.99,535048.87,476215.57,0,0,0,0,0
3190.06,23614,20423.94,0,0,0,0,0,1,0
4225.65,0,0,0,0,0,0,0,1,0
6051.4,47861.43,41810.03,0,0,0,0,0,1,0
21754.13,564,0,0,0,0,0,0,1,0
77943.87,5662923.51,5740867.38,193532.31,115588.43,0,0,0,0,0
122353.32,0,0,1669556.02,1805509.6,0,1,0,0,0
93531.4,14946421.42,15039952.82,1852078.07,1758546.66,0,0,0,0,0
477889.51,0,0,3089269.41,3567158.92,0,0,0,0,1
1316.4,0,0,0,0,0,0,0,1,0
52862.18,193898,141035.82,0,52862.18,0,1,0,0,0
47151.47,0,0,9385259.05,9432410.52,0,1,0,0,0
1401.03,0,0,0,0,0,0,0,1,0
3026.33,0,0,0,0,0,0,0,1,0
11814.63,317777.14,305962.51,0,0,0,0,0,1,0
57492.99,31025,0,2400456.27,2624017.36,0,1,0,0,0
12051.74,0,0,0,0,0,0,0,1,0
176870.69,51528,0,1105936.37,1282807.07,0,1,0,0,0
247909.36,666078.57,913987.93,0,0,0,0,0,0,0
408.63,0,0,0,0,0,0,0,1,0
2998.16,63142,60143.84,0,0,0,0,0,1,0
149508.89,30766,0,1119651.01,1269159.9,0,1,0,0,0
115980.47,0,0,1219943.67,1335924.14,0,1,0,0,0
396857.89,0,0,673254.73,1083524.43,0,1,0,0,0
984574.8,4824,0,0,984574.8,0,0,0,0,1
3643.5,0,0,0,0,0,0,0,1,0
144306.28,34207,178513.28,430764.04,286457.76,0,0,0,0,0
8297.37,0,0,0,0,0,0,0,1,0
57167.64,13035.17,0,0,0,0,0,0,1,0
342614.2,3420697.98,3763312.18,916718.66,630223.82,0,0,0,0,0
51336.71,94151,42814.29,0,51336.71,0,1,0,0,0
131693.77,8302039.09,8433732.86,1664585.66,1532891.89,0,0,0,0,0
250937.91,0,0,4597826.12,5040147.31,0,1,0,0,0
254908.1,213550.89,0,722726.12,977634.22,0,1,0,0,0
4250.57,461184.5,456933.93,0,0,0,0,0,1,0
114471.73,0,0,319135.66,433607.39,0,1,0,0,0
17053.28,0,0,0,0,0,0,0,1,0
102190.48,31519,0,1446555.33,1548745.8,0,1,0,0,0
286481.73,33637,0,4561842.09,4848323.82,0,1,0,0,0
133924.08,10006,143930.08,122037.74,0,0,0,0,0,0
16386.4,0,0,0,0,0,0,0,1,0
9272.7,436787.45,427514.75,0,0,0,0,0,1,0
50619.26,536498,485878.74,156061.98,206681.23,0,1,0,0,0
109011.78,38857,0,1140217.57,1249229.35,0,1,0,0,0
4255.3,0,0,0,0,0,0,0,1,0
9459.14,988,0,138741.56,148200.7,0,1,0,0,0
74014.6,2907518.12,2981532.72,848235.51,774220.91,0,0,0,0,0
39986.38,582,0,431862.39,471848.77,0,1,0,0,0
4470.45,10601,6130.55,0,0,0,0,0,1,0
414917.47,5322070.79,5736988.26,1014222.63,235355.34,0,0,0,0,0
15447.47,0,0,0,0,0,0,0,1,0
177100,0,0,4108181.71,4285281.71,0,1,0,0,0
250807.71,49675,300482.71,79683.71,0,0,0,0,0,0
63520.02,0,0,4669727.96,6857141.52,0,1,0,0,0
1424.35,0,0,991272.05,992696.41,0,1,0,0,0
16249.63,0,0,0,0,0,0,0,1,0
146089.82,99947,0,0,146089.82,0,1,0,0,0
3466.35,0,0,0,0,0,0,0,1,0
227518.42,5802,0,0,227518.42,0,0,0,0,1
299625.65,51547,0,0,299625.65,0,0,0,0,1
1433877.5,0,0,6268618.32,7702495.82,0,0,0,0,1
6875.23,101490.21,94614.98,0,0,0,0,0,1,0
104307.15,45676,149983.15,1660529.2,1238243.54,0,0,0,0,0
45868.07,0,0,511421.65,557289.73,0,1,0,0,0
5039.52,153012,147972.48,0,0,0,0,0,1,0
612653.31,0,0,2375329.59,2987982.9,0,1,0,0,0
414479.13,20590,0,0,414479.13,0,1,0,0,0
4623.17,2314585.95,2319209.12,36416.22,331082.51,0,0,0,0,0
110310.77,1130,0,10722.1,121032.87,0,1,0,0,0
96222.74,0,0,98545.96,194768.71,0,1,0,0,0
19596.33,176491.04,156894.71,0,0,0,0,0,1,0
105440.16,8769233.32,8874673.47,967164.46,861724.3,0,0,0,0,0
298419.47,0,0,352594.51,651013.98,0,1,0,0,0
5048.89,397851.23,392802.34,0,0,0,0,0,1,0
9942.15,111,0,0,0,0,0,0,1,0
62452.67,10041,72493.67,2560442.59,2497989.93,0,0,0,0,0
59208.87,0,0,3843494.88,3902703.74,0,1,0,0,0
823.07,596777,595953.93,0,0,0,0,0,1,0
212638.03,0,0,700421.86,913059.89,0,1,0,0,0
26270.88,334036.02,307765.14,0,0,0,0,0,1,0
17400.53,51479,34078.47,219928.92,237329.45,0,1,0,0,0
130913.57,10326,141239.57,438148.37,307234.81,0,0,0,0,0
186019.18,9921,195940.18,69546.82,0,0,0,0,0,0
12315.79,5691,0,0,0,0,0,0,1,0
10920.98,755,0,0,0,0,0,0,1,0
822297.61,0,0,1227009.16,2340251.96,0,0,0,0,1
4273.11,83391.66,79118.55,0,0,0,0,0,1,0
548062.83,0,0,2685261.41,3233324.24,0,0,0,0,1
486.85,5582.38,5095.53,0,0,0,0,0,1,0
1484266.13,23104,0,26094.76,1510360.9,0,0,0,0,1
3591.19,1424,0,1946759.02,1950350.21,0,1,0,0,0
140218.36,101,140319.36,92242.58,0,0,0,0,0,0
5616.59,299506,293889.41,0,0,0,0,0,1,0
442538.91,0,0,881459.36,1323998.26,0,0,0,0,1
7708.65,3253506.87,3261215.52,2506728.49,2499019.84,0,0,0,0,0
15863.65,45110,29246.35,0,0,0,0,0,1,0
25621.6,0,0,178147.38,203768.98,0,0,0,0,1
1596.55,0,0,0,0,0,0,0,1,0
795.98,0,0,0,0,0,0,0,1,0
19996.52,19637,0,0,0,0,0,0,1,0
63258.21,310,0,0,63258.21,0,1,0,0,0
1677.21,0,0,0,0,0,0,0,1,0
813699.28,0,0,4887264.18,5700963.46,0,0,0,0,1
52666.54,2541365.09,2594031.63,2484784.54,2789389.97,0,0,0,0,0
4861.58,44085.94,39224.36,0,0,0,0,0,1,0
28952.02,388729.56,359777.54,0,0,0,0,0,1,0
4446.5,19821,15374.5,0,0,0,0,0,1,0
29530.86,0,0,0,0,0,0,0,1,0
230913.44,740770.14,971683.57,365942.43,135028.99,0,0,0,0,0
13923.85,0,0,492175.51,506099.36,0,1,0,0,0
17686.08,175013.82,157327.75,0,0,0,0,0,1,0
76486.02,3773457.98,3849944,3022169.18,2945683.16,0,0,0,0,0
15897.7,0,0,0,0,0,0,0,1,0
9992.93,18686,8693.07,0,0,0,0,0,1,0
46958.95,0,0,0,0,0,0,0,1,0
3160.58,0,0,0,0,0,0,0,1,0
524347.68,101358,0,0,524347.68,0,0,0,0,1
1413664.56,0,0,4336328.72,5749993.27,0,0,0,0,1
29.43,20044,20014.57,28599.47,28628.89,0,1,0,0,0
21738.58,223088,244826.58,4338517.42,4316778.84,0,0,0,0,0
63892.32,107267,43374.68,426301.42,490193.73,0,1,0,0,0
41152.8,10702,0,0,0,0,0,0,1,0
133733.84,15327,149060.84,3773385.39,3639651.55,0,0,0,0,0
154315.65,0,0,802734.35,967025.35,0,1,0,0,0
163164,15513,0,0,163164,0,1,0,0,0
174889.53,0,0,674216.61,849106.14,0,1,0,0,0
69544.07,535552.11,605096.18,451576.76,382032.69,0,0,0,0,0
15681.23,31665,15983.77,0,0,0,0,0,1,0
262489.12,18464043.51,18726532.63,2170030.64,1907541.52,0,0,0,0,0
8923.64,210571.93,201648.29,0,0,0,0,0,1,0
843622.91,0,0,2027393.11,2871016.02,0,0,0,0,1
413.45,9817.13,9403.69,0,0,0,0,0,1,0
100200.55,0,0,3015672.54,3115873.09,0,1,0,0,0
51140.33,11195,0,443285.61,249454.26,0,1,0,0,0
21768.34,1483,0,0,0,0,0,0,1,0
71123.47,256,0,153379.59,224503.06,0,1,0,0,0
22504.56,79286,56781.44,0,0,0,0,0,1,0
11791.62,449,0,0,0,0,0,0,1,0
381689.69,5487,0,421777.71,803467.4,0,1,0,0,0
115972.17,5501,0,2359518.38,2475490.55,0,1,0,0,0
878002.46,0,0,1697395.88,2575398.34,0,0,0,0,1
49584.44,51375,1790.56,0,49584.44,0,1,0,0,0
156971.32,0,0,408149.93,565121.25,0,1,0,0,0
237282.04,9985,247267.04,326701.53,314894.29,0,0,0,0,0
174663.5,160178.37,334841.87,2189644.86,2014981.36,0,0,0,0,0
11433.86,375421.87,363988.01,41512,337600.46,0,1,0,0,0
10976,1638643.65,1627667.65,0,0,0,0,0,1,0
89160.15,41467,0,2940,562205.74,0,1,0,0,0
20405.44,7272,0,0,0,0,0,0,1,0
268896.83,0,0,846260.71,1115157.55,0,1,0,0,0
6574.34,20732,14157.66,0,0,0,0,0,1,0
25433.04,315145.52,289712.49,0,0,0,0,0,1,0
9363.24,89,0,0,0,0,0,0,1,0
10589.28,13276,2686.72,0,0,0,0,0,1,0
18622.63,0,0,0,0,0,0,0,1,0
88364.91,29956,0,0,88364.91,0,1,0,0,0
246724.3,107423,0,1124488.4,1371212.71,0,1,0,0,0
18884.09,29313.88,10429.79,0,0,0,0,0,1,0
133833.73,12557,146390.73,425029.38,868050.18,0,0,0,0,0
111100.85,5800750.44,5911851.3,5739106.04,5628005.19,0,0,0,0,0
7190.2,0,0,0,0,0,0,0,1,0
5189.55,43332.82,38143.27,0,0,0,0,0,1,0
108630.2,0,0,826633.52,935263.73,0,1,0,0,0
193009.52,45968.52,0,8326267.3,8926385.02,0,1,0,0,0
55832.04,11586,0,159720.64,215552.68,0,1,0,0,0
1796318.08,145316.45,0,0,4137990.37,0,0,0,0,1
148833.2,54,0,597141.23,745974.43,0,1,0,0,0
353148.96,0,0,2924035.24,3277184.19,0,1,0,0,0
280349.21,320199.08,600548.3,6007115.3,5726766.09,0,0,0,0,0
3644.68,0,0,0,0,0,0,0,1,0
11964.01,0,0,0,0,0,0,0,1,0
129734.01,10833,0,431647.61,561381.62,0,1,0,0,0
254246.39,0,0,24453203.12,24707449.51,0,1,0,0,0
1590.96,15633,14042.04,0,0,0,0,0,1,0
134888.59,1902123.84,2037012.43,1124006.37,989117.78,0,0,0,0,0
5471.4,43569,38097.6,0,0,0,0,0,1,0
212019.4,14237.79,0,690942.68,902962.08,0,1,0,0,0
3269.45,0,0,0,0,0,0,0,1,0
9081.37,19024,9942.63,0,0,0,0,0,1,0
95486.94,5943277.64,6038764.57,946278.08,849443.54,0,0,0,0,0
12383.93,0,0,2790477.46,2802861.39,0,1,0,0,0
10448.28,21351,31799.28,0,0,0,0,0,0,0
11303.31,303,0,0,11303.31,0,1,0,0,0
56012.07,222012,165999.93,335676.97,223208.86,0,1,0,0,0
196087.78,0,0,831982.52,1028070.3,0,1,0,0,0
6505.86,156,0,0,0,0,0,0,1,0
1161226.72,0,0,2293455.13,3988329.02,0,0,0,0,1
7999.48,0,0,0,0,0,0,0,1,0
230456.98,0,0,343613.99,803413.32,0,1,0,0,0
16052.23,713.73,0,0,0,0,0,0,1,0
14753.02,226956.25,212203.24,0,0,0,0,0,1,0
4524.72,118768.65,114243.93,0,0,0,0,0,1,0
18109.84,104731,86621.16,0,0,0,0,0,1,0
195821.61,0,0,373396.57,569218.19,0,1,0,0,0
151134.72,0,0,535798.23,686932.95,0,0,0,0,1
162685.39,188,0,14554.3,177239.68,0,1,0,0,0
11253.14,0,0,0,0,0,0,0,1,0
919533.47,0,0,932962.28,1625390.61,0,0,0,0,1
374360.26,14637,388997.26,377606.42,3246.16,0,0,0,0,0
40551.47,0,0,1087049.88,1127601.35,0,1,0,0,0
322554.9,62529,0,204595.76,527150.66,0,1,0,0,0
10184.43,401,0,0,0,0,0,0,1,0
4112.35,20937,16824.65,0,0,0,0,0,1,0
10416.71,9066,0,0,0,0,0,0,1,0
3312.34,10655,7342.66,1650870.44,1654182.78,0,0,1,0,0
17291.43,1827,0,0,17291.43,0,1,0,0,0
2226.04,0,0,0,0,0,0,0,1,0
50398.19,177,50575.19,111327.79,60929.6,0,0,0,0,0
2561.21,0,0,13319,316681.68,0,0,1,0,0
13454.9,0,0,0,0,0,0,0,1,0
239991.96,11645,0,461497.22,701489.18,0,1,0,0,0
49210.22,30825,0,0,0,0,0,0,1,0
90330.58,24955430.81,25045761.39,2878046.89,2787716.32,0,0,0,0,0
34061.26,377000.25,342939,0,0,0,0,0,1,0
113042.57,1484363.37,1597405.94,894268.92,630902.96,0,0,0,0,0
103167.81,0,0,542209.98,645377.78,0,1,0,0,0
8965.28,12298344.35,12307309.63,1861043.35,1758546.66,0,0,0,0,0
14796.32,74492,59695.68,0,0,0,0,0,1,0
136683.05,0,0,14587797.89,14724480.94,0,1,0,0,0
1898.7,0,0,0,0,0,0,0,1,0
113967.77,0,0,206065.01,320032.78,0,1,0,0,0
67269.26,25038,92307.26,1030464.58,963195.32,0,0,0,0,0
69647.23,0,0,309916.01,379563.24,0,1,0,0,0
310600.58,0,0,3207722.23,3518322.8,0,1,0,0,0
283459.9,0,0,411109.21,694569.11,0,1,0,0,0
1333.21,0,0,0,0,0,0,0,1,0
62168.04,122474,60305.96,120484.12,182652.16,0,1,0,0,0
133522.53,0,0,448988.89,520965.28,0,1,0,0,0
319590.98,10617,0,0,450869.81,0,1,0,0,0
19239.45,30839,11599.55,0,0,0,0,0,1,0
38272.25,2646,0,0,0,0,0,0,1,0
